sample_id	aro_gene	hit_rows
E_5-6	GES-30	1458
E_5-6	vanD	5405
E_5-6	GES-31	983
E_5-6	GES-32	357
E_5-6	vanE	4658
E_5-6	DHT2-1	67
E_5-6	CMY-70	357
E_5-6	vanF	3371
E_5-6	GES-33	1035
E_5-6	ASU1-1	72
E_5-6	CMY-30	42
E_5-6	CMY-71	307
E_5-6	vanG	4667
E_5-6	GES-34	1031
E_5-6	OXA-871	6
E_5-6	CMY-31	6
E_5-6	CMY-72	140
E_5-6	OXA-830	484
E_5-6	GES-35	1267
E_5-6	OXA-831	1
E_5-6	FosB1	73
E_5-6	TEM-240	79
E_5-6	CMY-73	33
E_5-6	CMY-32	383
E_5-6	vanI	5219
E_5-6	GES-36	499
E_5-6	vanJ	5
E_5-6	FosB2	3
E_5-6	OXA-832	34
E_5-6	CMY-74	149
E_5-6	CMY-33	931
E_5-6	TEM-241	103
E_5-6	OXA-1302	998
E_5-6	GES-37	449
E_5-6	OXA-874	1
E_5-6	CPS-1	30
E_5-6	CMY-34	42
E_5-6	FosB3	73
E_5-6	OXA-1303	23
E_5-6	CMY-75	261
E_5-6	CfxA	6252
E_5-6	OXA-833	99
E_5-6	GES-38	412
E_5-6	OXA-560	1
E_5-6	OXA-834	3
E_5-6	CMY-76	29
E_5-6	OXA-1304	67
E_5-6	OXA-875	5
E_5-6	SPG-1	26
E_5-6	FosB4	73
E_5-6	GES-39	361
E_5-6	Erm(52)	410
E_5-6	CMY-35	693
E_5-6	vanL	4789
E_5-6	TEM-244	1
E_5-6	OXA-561	10
E_5-6	CMY-36	4
E_5-6	OXA-1031	11
E_5-6	FosB5	73
E_5-6	CMY-77	102
E_5-6	OXA-835	1559
E_5-6	OXA-520	3176
E_5-6	vanM	3269
E_5-6	OXA-1305	89
E_5-6	CMY-37	20
E_5-6	CMY-78	39
E_5-6	OXA-1306	12
E_5-6	FosB6	62
E_5-6	OXA-1032	120
E_5-6	OXA-1073	113
E_5-6	OXA-836	865
E_5-6	OXA-562	155
E_5-6	vanN	3161
E_5-6	OXA-563	16
E_5-6	OXA-837	104
E_5-6	OXA-878	78
E_5-6	CMY-38	122
E_5-6	TEM-205	29
E_5-6	CMY-79	433
E_5-6	OXA-522	280
E_5-6	vanO	5596
E_5-6	OXA-1307	81
E_5-6	OXA-523	9
E_5-6	OXA-1075	1
E_5-6	OXA-879	5
E_5-6	OXA-290	55
E_5-6	OXA-1308	406
E_5-6	DHA-10	401
E_5-6	CMY-39	446
E_5-6	optrA	58704
E_5-6	TEM-206	210
E_5-6	OXA-838	1651
E_5-6	OXA-564	215
E_5-6	vanP	5114
E_5-6	OXA-1035	3
E_5-6	PDC-480	7
E_5-6	OXA-1076	8
E_5-6	OXA-524	9
E_5-6	OXA-250	4
E_5-6	OXA-565	13
E_5-6	OXA-291	28
E_5-6	OXA-839	40
E_5-6	TEM-207	270
E_5-6	OXA-1309	375
E_5-6	TEM-208	1
E_5-6	OXA-292	28
E_5-6	PDC-481	40
E_5-6	CfiA21	325
E_5-6	OXA-1036	96
E_5-6	OXA-566	122
E_5-6	DHA-12	361
E_5-6	OXA-251	2475
E_5-6	OXA-210	1884
E_5-6	OXA-1078	1
E_5-6	PDC-482	1
E_5-6	TEM-209	1
E_5-6	OXA-252	147
E_5-6	OXA-293	109
E_5-6	CfiA22	327
E_5-6	OXA-211	495
E_5-6	OXA-1037	1663
E_5-6	OXA-567	889
E_5-6	OXA-526	225
E_5-6	DHA-13	467
E_5-6	OXA-1079	1
E_5-6	FTU-1	2
E_5-6	OXA-294	55
E_5-6	PDC-483	20
E_5-6	OXA-568	104
E_5-6	CfiA23	323
E_5-6	OXA-253	122
E_5-6	OXA-527	114
E_5-6	OXA-212	456
E_5-6	OXA-1038	176
E_5-6	DHA-14	310
E_5-6	OXA-254	1
E_5-6	OXA-528	1
E_5-6	PDC-443	8
E_5-6	OXA-295	84
E_5-6	PDC-484	13
E_5-6	OXA-1039	20
E_5-6	OXA-213	39
E_5-6	OXA-569	235
E_5-6	CfiA24	312
E_5-6	DHA-15	312
E_5-6	QnrAS	2411
E_5-6	OXA-529	1
E_5-6	PDC-444	1
E_5-6	PDC-485	15
E_5-6	PDC-170	11
E_5-6	OXA-214	126
E_5-6	OXA-296	121
E_5-6	OXA-255	45
E_5-6	DHA-16	283
E_5-6	vanS_in_vanD_cl	1698
E_5-6	vanS_in_vanL_cl	5746
E_5-6	KPC-80	1
E_5-6	PDC-445	1
E_5-6	OXA-297	23
E_5-6	PDC-486	98
E_5-6	almE	76
E_5-6	OXA-215	136
E_5-6	CfiA26	319
E_5-6	DHA-17	377
E_5-6	OXA-256	3518
E_5-6	PDC-130	116
E_5-6	almF	1
E_5-6	KPC-40	1
E_5-6	OXA-298	25
E_5-6	ACT-60	22
E_5-6	KPC-81	74
E_5-6	SMB-1	33
E_5-6	OXA-257	199
E_5-6	PDC-405	40
E_5-6	CfiA27	320
E_5-6	OXA-216	55
E_5-6	ugd	37140
E_5-6	DHA-18	393
E_5-6	KPC-41	1
E_5-6	almG	8
E_5-6	PDC-406	2
E_5-6	ACT-61	33
E_5-6	PDC-132	13
E_5-6	OXA-258	29
E_5-6	PDC-447	11
E_5-6	OXA-217	46
E_5-6	ACT-20	135
E_5-6	CfiA28	321
E_5-6	PDC-173	19
E_5-6	OXA-299	255
E_5-6	CepA-29	1890
E_5-6	DHA-19	483
E_5-6	PDC-448	1
E_5-6	ACT-21	27
E_5-6	PDC-133	19
E_5-6	OXA-259	1
E_5-6	BKC-1	143
E_5-6	CfiA29	314
E_5-6	ACT-62	87
E_5-6	OXA-1	1415
E_5-6	PDC-408	1
E_5-6	PDC-449	2
E_5-6	KPC-43	11
E_5-6	OXA-219	8
E_5-6	ACT-63	99
E_5-6	BKC-2	142
E_5-6	PDC-175	17
E_5-6	ACT-22	113
E_5-6	OXA-2	2540
E_5-6	IND-1	2
E_5-6	ACT-23	40
E_5-6	ACT-64	193
E_5-6	OXA-3	1113
E_5-6	IND-2	3
E_5-6	ACT-65	44
E_5-6	PDC-177	6
E_5-6	ACT-24	34
E_5-6	KPC-45	21
E_5-6	OXA-4	1421
E_5-6	IND-3	2
E_5-6	PDC-178	1
E_5-6	ACT-66	95
E_5-6	PDC-137	11
E_5-6	KPC-87	89
E_5-6	ACT-25	128
E_5-6	OXA-5	558
E_5-6	PDC-138	1
E_5-6	ACT-67	23
E_5-6	KPC-47	5
E_5-6	IND-4	17
E_5-6	IND-5	3
E_5-6	ACT-27	108
E_5-6	ACT-68	151
E_5-6	KPC-89	2
E_5-6	OXA-7	1222
E_5-6	IND-6	2
E_5-6	ACT-69	91
E_5-6	ACT-28	244
E_5-6	acrB	132649
E_5-6	IND-7	2
E_5-6	ACT-29	235
E_5-6	OXA-9	263
E_5-6	tet(W/N/W)	32743
E_5-6	QnrVC1	1624
E_5-6	IND-8	2
E_5-6	tet(O/M/O)	35009
E_5-6	acrD	122301
E_5-6	IND-9	7
E_5-6	QnrVC3	1644
E_5-6	QnrVC4	1546
E_5-6	Ecol_acrA	18927
E_5-6	Spyo_ErmA_MLSb	1161
E_5-6	QnrVC5	1584
E_5-6	leuO	2953
E_5-6	QnrVC6	1663
E_5-6	novA	52382
E_5-6	norA	125
E_5-6	QnrVC7	1463
E_5-6	norB	1243
E_5-6	Paer_soxR	828
E_5-6	cpxA	4246
E_5-6	ADC-80	8
E_5-6	tetB(46)	41940
E_5-6	norC	1221
E_5-6	OKP-B-20	63
E_5-6	ADC-81	48
E_5-6	sul1	6465
E_5-6	OKP-B-21	29
E_5-6	ADC-82	37
E_5-6	ADC-41	395
E_5-6	sul2	5318
E_5-6	OKP-B-22	15
E_5-6	ADC-83	268
E_5-6	ADC-42	163
E_5-6	sul3	4622
E_5-6	OKP-B-23	11
E_5-6	ADC-43	208
E_5-6	sul4	9907
E_5-6	ykkC	1058
E_5-6	MAL-1	1229
E_5-6	ADC-84	620
E_5-6	OKP-B-24	27
E_5-6	ADC-85	412
E_5-6	ADC-44	294
E_5-6	ykkD	2107
E_5-6	MAL-2	1240
E_5-6	ADC-86	354
E_5-6	tet(O/W/32/O)	35502
E_5-6	ADC-87	69
E_5-6	vanS_in_vanE_cl	1994
E_5-6	vanS_in_vanM_cl	3776
E_5-6	LAT-1	10
E_5-6	tet(49)	42
E_5-6	OKP-D-1	249
E_5-6	ADC-88	175
E_5-6	SHV-241	1
E_5-6	ADC-89	16
E_5-6	SFB-1	39
E_5-6	tet(45)	154
E_5-6	MCR-1.10	9808
E_5-6	SHV-201	2
E_5-6	MCR-1.11	2
E_5-6	SHV-242	5
E_5-6	tet(41)	5881
E_5-6	SHV-202	2
E_5-6	SHV-243	314
E_5-6	MCR-1.12	10584
E_5-6	SHV-244	1
E_5-6	SHV-203	17
E_5-6	KPC-171	1
E_5-6	TxR	27505
E_5-6	OHIO-1	108
E_5-6	MCR-1.13	10490
E_5-6	SHV-204	35
E_5-6	MCR-1.14	179
E_5-6	rpoB2	118261
E_5-6	MCR-1.15	9204
E_5-6	KPC-174	42
E_5-6	tetA(60)	20738
E_5-6	MCR-1.16	2290
E_5-6	SHV-207	1
E_5-6	KPC-175	2
E_5-6	MCR-1.17	28
E_5-6	FosBx1	98
E_5-6	GOB-30	151
E_5-6	GOB-31	33
E_5-6	SHV-208	18
E_5-6	MCR-1.18	3701
E_5-6	SHV-209	2
E_5-6	GOB-32	30
E_5-6	KPC-136	5
E_5-6	MCR-1.19	870
E_5-6	GOB-33	17
E_5-6	KPC-178	5
E_5-6	KPC-137	5
E_5-6	VHW-1	279
E_5-6	cplR	59037
E_5-6	KPC-138	3
E_5-6	GOB-34	13
E_5-6	GMA-1	239
E_5-6	KPC-179	42
E_5-6	GOB-35	16
E_5-6	GMA-2	217
E_5-6	GOB-36	12
E_5-6	aadA6/aadA10	5660
E_5-6	GOB-37	12
E_5-6	GOB-38	19
E_5-6	OXY-9-1	27
E_5-6	GOB-39	17
E_5-6	TLA-1	1193
E_5-6	TLA-2	653
E_5-6	AAC(3)-VIa	81
E_5-6	Kpne_acrA	14623
E_5-6	TLA-3	1070
E_5-6	otr(A)S.liv	15099
E_5-6	ADC-170	82
E_5-6	ADC-171	27
E_5-6	ADC-130	232
E_5-6	cmx	2559
E_5-6	ADC-172	6
E_5-6	ADC-131	218
E_5-6	ADC-132	220
E_5-6	ADC-174	6
E_5-6	OXY-2-20	19
E_5-6	ADC-133	391
E_5-6	EC-13	1182
E_5-6	OXY-2-21	7
E_5-6	ADC-175	70
E_5-6	EC-14	1151
E_5-6	ADC-134	318
E_5-6	OXY-2-22	40
E_5-6	TEM-2	56
E_5-6	vanS_in_vanF_cl	3055
E_5-6	oleB	19433
E_5-6	vanS_in_vanN_cl	1862
E_5-6	EC-15	1169
E_5-6	ADC-135	267
E_5-6	TEM-3	2
E_5-6	OXY-2-23	78
E_5-6	oleC	12576
E_5-6	EC-16	1140
E_5-6	ADC-136	279
E_5-6	TEM-4	3
E_5-6	OXY-2-24	83
E_5-6	oleD	66
E_5-6	ADC-137	59
E_5-6	TEM-5	1
E_5-6	OXY-2-25	16
E_5-6	ADC-179	33
E_5-6	FosA	367
E_5-6	MCR-3.1	3795
E_5-6	EC-18	1109
E_5-6	ADC-138	76
E_5-6	OXY-2-26	12
E_5-6	ADC-139	13
E_5-6	TEM-6	17
E_5-6	FosB	98
E_5-6	BIC-1	92
E_5-6	MCR-3.2	4152
E_5-6	EC-19	971
E_5-6	OXY-2-27	8
E_5-6	BahA	42
E_5-6	BIC-2	21
E_5-6	TEM-7	423
E_5-6	MCR-3.3	6986
E_5-6	TEM-8	2
E_5-6	OXY-2-28	71
E_5-6	MCR-3.4	5946
E_5-6	FosD	96
E_5-6	TEM-9	3
E_5-6	oleI	72
E_5-6	MCR-3.5	6267
E_5-6	MCR-3.6	7701
E_5-6	FosG	464
E_5-6	CARB-50	1473
E_5-6	DHA-1	396
E_5-6	MCR-3.7	3895
E_5-6	vanV_in_vanB_cl	84
E_5-6	DHA-2	451
E_5-6	CARB-10	1540
E_5-6	CARB-51	584
E_5-6	MCR-3.8	7380
E_5-6	FosH	205
E_5-6	CARB-52	446
E_5-6	CARB-11	468
E_5-6	DHA-3	276
E_5-6	MCR-3.9	3289
E_5-6	SHV-80	52
E_5-6	FosI	194
E_5-6	SHV-81	3
E_5-6	CARB-53	428
E_5-6	CARB-12	542
E_5-6	BRO-1	356
E_5-6	DHA-4	245
E_5-6	SHV-82	1
E_5-6	CARB-54	1761
E_5-6	BRO-2	356
E_5-6	SHV-41	200
E_5-6	DHA-5	318
E_5-6	tet(O/W/O)	34985
E_5-6	FosK	363
E_5-6	SHV-83	27
E_5-6	SHV-42	171
E_5-6	CARB-14	1537
E_5-6	OXA-990	61
E_5-6	CARB-55	416
E_5-6	DHA-6	365
E_5-6	SHV-84	1
E_5-6	OXA-991	6
E_5-6	SHV-43	22
E_5-6	CARB-56	584
E_5-6	OXA-950	1294
E_5-6	DHA-7	351
E_5-6	APH(3')-IVa	127
E_5-6	SHV-44	1
E_5-6	OXA-992	131
E_5-6	CARB-16	1536
E_5-6	CARB-57	543
E_5-6	OXA-951	1266
E_5-6	SHV-45	9
E_5-6	JOHN-1	2
E_5-6	OXA-993	53
E_5-6	OXA-911	11
E_5-6	DIM-1	14
E_5-6	FRI-1	22
E_5-6	OXA-952	159
E_5-6	CARB-17	543
E_5-6	CARB-58	2029
E_5-6	DHA-9	262
E_5-6	SHV-46	3
E_5-6	OXA-994	57
E_5-6	OXA-953	69
E_5-6	OXA-1190	157
E_5-6	CARB-18	499
E_5-6	OXA-912	1295
E_5-6	FRI-2	48
E_5-6	OXA-680	1
E_5-6	OXA-995	28
E_5-6	OXA-913	53
E_5-6	OXA-1191	128
E_5-6	CARB-19	569
E_5-6	FRI-3	46
E_5-6	OXA-1150	114
E_5-6	OXA-1151	8
E_5-6	OXA-996	31
E_5-6	OXA-640	13
E_5-6	OXA-955	40
E_5-6	CGB-1	6
E_5-6	FRI-4	31
E_5-6	SHV-89	148
E_5-6	SHV-48	39
E_5-6	OXA-1110	97
E_5-6	OXA-914	206
E_5-6	eptA	9711
E_5-6	OXA-681	1966
E_5-6	OXA-600	1
E_5-6	OXA-997	45
E_5-6	CAU-1	57
E_5-6	FRI-5	78
E_5-6	OXA-1111	22
E_5-6	SHV-49	25
E_5-6	OXA-1193	125
E_5-6	OXA-1152	154
E_5-6	OXA-915	71
E_5-6	OXA-956	1552
E_5-6	eptB	3683
E_5-6	OXA-641	2715
E_5-6	OXA-998	15
E_5-6	FRI-6	37
E_5-6	OXA-601	39
E_5-6	CTX-M-60	52
E_5-6	OXA-642	34
E_5-6	OXA-683	114
E_5-6	OXA-1112	53
E_5-6	OXA-1194	121
E_5-6	OXA-1153	1452
E_5-6	OXA-957	1177
E_5-6	FRI-7	33
E_5-6	CTX-M-61	95
E_5-6	Erm(37)	8
E_5-6	OXA-602	101
E_5-6	CTX-M-20	204
E_5-6	OXA-684	85
E_5-6	OXA-999	133
E_5-6	OXA-643	450
E_5-6	OXA-958	1379
E_5-6	OXA-917	1571
E_5-6	OXA-1154	1689
E_5-6	tcr3	1016
E_5-6	mphA	6281
E_5-6	OXA-1113	366
E_5-6	cfr(D)	1213
E_5-6	CTX-M-62	5
E_5-6	CTX-M-21	21
E_5-6	OXA-603	54
E_5-6	OXA-1114	66
E_5-6	FRI-8	62
E_5-6	mphB	590
E_5-6	OXA-370	273
E_5-6	OXA-644	480
E_5-6	OXA-959	1345
E_5-6	OXA-1155	1679
E_5-6	OXA-918	267
E_5-6	Erm(33)	2565
E_5-6	FRI-9	32
E_5-6	OXA-1115	21
E_5-6	OXA-686	27
E_5-6	CTX-M-63	38
E_5-6	CTX-M-22	150
E_5-6	OXA-919	58
E_5-6	OXA-604	99
E_5-6	mphC	214
E_5-6	OXA-330	185
E_5-6	OXA-371	246
E_5-6	OXA-645	548
E_5-6	OXA-1156	1414
E_5-6	PDC-561	1
E_5-6	OXA-687	8
E_5-6	PDC-520	3
E_5-6	OXA-1116	16
E_5-6	OXA-646	52
E_5-6	OXA-605	20
E_5-6	CTX-M-23	21
E_5-6	OXA-1198	11
E_5-6	OXA-331	189
E_5-6	CTX-M-64	120
E_5-6	OXA-1157	946
E_5-6	OXA-372	2549
E_5-6	FosX	157
E_5-6	PDC-562	10
E_5-6	OXA-1199	6
E_5-6	OXA-647	81
E_5-6	vanS_in_vanO_cl	73
E_5-6	CTX-M-65	53
E_5-6	CTX-M-24	85
E_5-6	OXA-332	176
E_5-6	OXA-373	581
E_5-6	OXA-1158	1626
E_5-6	PDC-521	110
E_5-6	mphE	13730
E_5-6	FosY	93
E_5-6	OXA-689	2
E_5-6	OXA-374	9
E_5-6	CTX-M-66	21
E_5-6	AAC(3)-Xa	68
E_5-6	OXA-607	54
E_5-6	CTX-M-25	87
E_5-6	OXA-648	71
E_5-6	OXA-333	396
E_5-6	OXA-1159	1634
E_5-6	mphF	2311
E_5-6	PDC-290	1
E_5-6	CTX-M-140	5
E_5-6	CTX-M-26	32
E_5-6	CTX-M-67	10
E_5-6	OXA-375	37
E_5-6	SLB-1	34
E_5-6	PDC-523	93
E_5-6	OXA-649	121
E_5-6	OXA-334	355
E_5-6	MCR-3.10	4139
E_5-6	mphG	9454
E_5-6	OXA-1119	156
E_5-6	CTX-M-68	85
E_5-6	CTX-M-27	60
E_5-6	CTX-M-141	134
E_5-6	AAC(6')-I30	44
E_5-6	OXA-335	109
E_5-6	sta	19
E_5-6	CTX-M-100	79
E_5-6	PDC-250	112
E_5-6	PDC-291	10
E_5-6	OXA-376	84
E_5-6	MCR-3.11	5731
E_5-6	PDC-524	112
E_5-6	mphH	1829
E_5-6	CTX-M-183	2
E_5-6	PDC-566	3
E_5-6	PDC-251	17
E_5-6	PDC-525	39
E_5-6	PDC-292	10
E_5-6	CTX-M-69	177
E_5-6	OXA-377	32
E_5-6	CTX-M-28	170
E_5-6	CTX-M-142	154
E_5-6	CTX-M-101	185
E_5-6	MCR-3.12	4906
E_5-6	mphI	1685
E_5-6	CTX-M-184	2
E_5-6	PDC-526	7
E_5-6	PDC-211	4
E_5-6	OXA-337	5
E_5-6	PDC-567	11
E_5-6	IMI-20	19
E_5-6	CTX-M-102	86
E_5-6	PDC-293	5
E_5-6	OXA-378	52
E_5-6	CTX-M-143	6
E_5-6	CTX-M-29	40
E_5-6	MCR-3.13	4188
E_5-6	mphJ	2174
E_5-6	PDC-212	2
E_5-6	PDC-253	1
E_5-6	PDC-294	17
E_5-6	OXA-338	1
E_5-6	PDC-527	105
E_5-6	CTX-M-103	84
E_5-6	CTX-M-185	34
E_5-6	IMI-21	21
E_5-6	AAC(6')-I33	38
E_5-6	OXA-379	45
E_5-6	CTX-M-144	33
E_5-6	MCR-3.14	5360
E_5-6	mphK	1943
E_5-6	PDC-254	1
E_5-6	PDC-295	3
E_5-6	OXA-339	4
E_5-6	PDC-528	84
E_5-6	IMI-22	16
E_5-6	PDC-213	20
E_5-6	spd	77
E_5-6	DfrB9	252
E_5-6	mphL	500
E_5-6	MCR-3.15	4489
E_5-6	PDC-255	16
E_5-6	PDC-296	13
E_5-6	PDC-529	11
E_5-6	CTX-M-146	13
E_5-6	IMI-23	15
E_5-6	CTX-M-105	53
E_5-6	PDC-214	23
E_5-6	mphM	2089
E_5-6	MCR-3.16	5466
E_5-6	PDC-215	1
E_5-6	IMI-24	42
E_5-6	CTX-M-147	26
E_5-6	LpeA	33
E_5-6	CTX-M-106	84
E_5-6	mphN	488
E_5-6	MCR-3.17	6184
E_5-6	PDC-257	1
E_5-6	PDC-216	12
E_5-6	CTX-M-148	2
E_5-6	IMI-25	42
E_5-6	CTX-M-107	126
E_5-6	LpeB	45086
E_5-6	mphO	1429
E_5-6	MCR-3.18	5088
E_5-6	PDC-217	1
E_5-6	Rm3	94
E_5-6	IMI-26	12
E_5-6	CTX-M-108	159
E_5-6	MCR-3.19	2609
E_5-6	PDC-259	58
E_5-6	IMI-27	63
E_5-6	CTX-M-109	156
E_5-6	mdtA	4696
E_5-6	YEM-1	191
E_5-6	mdtB	48344
E_5-6	DfrA43_TMP	1500
E_5-6	mdtC	43305
E_5-6	mdtE	11354
E_5-6	mdtF	130000
E_5-6	MBL1b	48
E_5-6	mdtG	4232
E_5-6	mdtH	3351
E_5-6	NDM-51	2
E_5-6	NDM-10	8
E_5-6	Bpum_cat86	955
E_5-6	NDM-52	1
E_5-6	NDM-11	9
E_5-6	NDM-53	2
E_5-6	NDM-12	9
E_5-6	CatU	1178
E_5-6	tetB(58)	133
E_5-6	NDM-54	1
E_5-6	NDM-13	10
E_5-6	Cspo_cplR	42879
E_5-6	NDM-14	8
E_5-6	mdtM	3965
E_5-6	NDM-15	9
E_5-6	OXY-11-1	74
E_5-6	mdtN	2664
E_5-6	NDM-57	2
E_5-6	PAU-1	408
E_5-6	Saur_mupA_MUP	27619
E_5-6	mdtO	2276
E_5-6	NDM-58	1
E_5-6	NDM-17	13
E_5-6	LRA-1	218
E_5-6	vanS_in_vanP_cl	6029
E_5-6	mdtP	2219
E_5-6	Nfar_rox	438
E_5-6	APH(2'')-IVa	45
E_5-6	LRA-2	171
E_5-6	NDM-19	6
E_5-6	LRA-3	18
E_5-6	LRA-5	19
E_5-6	tet(57)	3293
E_7-8	tet(53)	201
E_7-8	CMY-170	2
E_7-8	LRA-7	40
E_7-8	PLN-1	138
E_7-8	CMY-130	3
E_7-8	LRA-8	213
E_7-8	LRA-9	42
E_7-8	CMY-172	119
E_7-8	AAC(6')-Isa	53
E_7-8	KPC-211	35
E_7-8	CMY-132	5
E_7-8	CMY-173	6
E_7-8	CMY-174	6
E_7-8	BLMT	17
E_7-8	CMY-133	2
E_7-8	CMY-175	1
E_7-8	tet(X6)	519
E_7-8	CMY-135	3
E_7-8	CMY-176	7
E_7-8	KPC-215	8
E_7-8	CMY-137	16
E_7-8	CMY-178	126
E_7-8	KPC-217	1
E_7-8	CMY-179	16
E_7-8	CMY-138	6
E_7-8	KPC-218	4
E_7-8	OXA-90	13
E_7-8	OXA-91	1
E_7-8	Saur_FosB	36
E_7-8	Sfra_tlrB_TYL	154
E_7-8	OXA-50	161
E_7-8	OXA-51	9
E_7-8	OXA-10	1265
E_7-8	OXA-93	5
E_7-8	bacA	14177
E_7-8	OXA-11	857
E_7-8	ALG11-1	159
E_7-8	OXA-94	3
E_7-8	OXA-12	213
E_7-8	BlaB-20	50
E_7-8	OXA-53	637
E_7-8	ADC-290	19
E_7-8	QnrB60	8
E_7-8	OXA-13	598
E_7-8	OXA-54	349
E_7-8	ADC-291	9
E_7-8	QnrB20	8
E_7-8	OXA-96	34
E_7-8	QnrB61	56
E_7-8	BlaB-22	30
E_7-8	OXA-14	975
E_7-8	Cper_mprF	244
E_7-8	OXA-55	184
E_7-8	Sent_cmlA	1786
E_7-8	ADC-251	2
E_7-8	QnrB21	18
E_7-8	QnrB62	10
E_7-8	ADC-292	13
E_7-8	ADC-210	32
E_7-8	OXA-97	35
E_7-8	BlaB-23	20
E_7-8	OXA-15	1339
E_7-8	OXA-56	508
E_7-8	PDC-21a	3
E_7-8	OXA-98	8
E_7-8	ADC-211	4
E_7-8	ADC-252	11
E_7-8	QnrB22	36
E_7-8	OXA-57	76
E_7-8	BlaB-24	36
E_7-8	OXA-16	685
E_7-8	QnrB23	13
E_7-8	QnrB64	31
E_7-8	OXA-58	35
E_7-8	OXA-99	2
E_7-8	BlaB-25	35
E_7-8	ADC-253	19
E_7-8	OXA-17	1081
E_7-8	QnrB24	3
E_7-8	ADC-295	26
E_7-8	ADC-254	14
E_7-8	OXA-59	74
E_7-8	QnrB65	83
E_7-8	BlaB-26	26
E_7-8	OXA-18	208
E_7-8	AER-1	1105
E_7-8	QnrB25	13
E_7-8	BlaB-27	16
E_7-8	ADC-255	27
E_7-8	QnrB66	25
E_7-8	OXA-19	421
E_7-8	Bbif_ileS_MUP	44428
E_7-8	QnrB26	7
E_7-8	QnrB67	19
E_7-8	OXY-4-1	12
E_7-8	BlaB-28	25
E_7-8	SPU-1	345
E_7-8	ADC-257	2
E_7-8	QnrB68	16
E_7-8	OXY-4-2	9
E_7-8	QnrB27	33
E_7-8	ADC-216	31
E_7-8	BlaB-29	32
E_7-8	QnrB69	24
E_7-8	OXY-4-3	8
E_7-8	QnrB28	41
E_7-8	QnrB29	3
E_7-8	OXY-4-4	7
E_7-8	ANT(2'')-Ia	150
E_7-8	OXY-4-5	9
E_7-8	CARB-1	149
E_7-8	SHD-1	31
E_7-8	CARB-2	156
E_7-8	basS	4471
E_7-8	DfrA34	3
E_7-8	CARB-3	97
E_7-8	dfrA30	698
E_7-8	CARB-4	171
E_7-8	dfrA31	1398
E_7-8	dfrA32	403
E_7-8	DfrA36	3007
E_7-8	CARB-5	482
E_7-8	CARB-6	128
E_7-8	DfrA37	1072
E_7-8	VEB-30	655
E_7-8	AFM-1	3
E_7-8	facT	2381
E_7-8	DfrA38	4036
E_7-8	CARB-7	301
E_7-8	VEB-31	1142
E_7-8	AFM-2	3
E_7-8	dfrA35	4292
E_7-8	DfrA39	4019
E_7-8	CARB-8	473
E_7-8	VEB-32	1248
E_7-8	AFM-3	3
E_7-8	CARB-9	304
E_7-8	VEB-33	1219
E_7-8	AFM-4	3
E_7-8	kdpD	3472
E_7-8	VEB-34	778
E_7-8	AFM-5	3
E_7-8	EdeQ	45
E_7-8	kdpE	24746
E_7-8	VEB-35	697
E_7-8	LEN-51	5
E_7-8	LEN-10	27
E_7-8	VEB-36	307
E_7-8	LEN-11	9
E_7-8	blaS1	294
E_7-8	VEB-37	139
E_7-8	LEN-12	19
E_7-8	lsaA	5725
E_7-8	VEB-38	526
E_7-8	vanY_in_vanA_cl	481
E_7-8	LEN-13	20
E_7-8	OXA-1270	95
E_7-8	lsaB	3059
E_7-8	VEB-39	751
E_7-8	LEN-55	6
E_7-8	OXA-1271	1
E_7-8	LEN-14	35
E_7-8	lsaC	3127
E_7-8	OXA-720	3
E_7-8	LRA-10	276
E_7-8	LEN-15	24
E_7-8	OXA-1272	90
E_7-8	lsaD	5766
E_7-8	OXA-1231	197
E_7-8	TEM-171	5
E_7-8	LEN-16	27
E_7-8	OXA-1273	83
E_7-8	lsaE	8800
E_7-8	OXA-1232	209
E_7-8	OXA-722	3
E_7-8	LEN-58	12
E_7-8	TEM-131	5
E_7-8	LEN-17	18
E_7-8	OXA-1274	6
E_7-8	LRA-12	64
E_7-8	CDD-1	194
E_7-8	Paer_catB6	2854
E_7-8	Erm(49)	2554
E_7-8	OXA-1233	210
E_7-8	OXA-1234	2
E_7-8	LEN-18	20
E_7-8	TEM-132	57
E_7-8	OXA-1275	103
E_7-8	CDD-2	195
E_7-8	Paer_catB7	990
E_7-8	LRA-13	486
E_7-8	OXA-1235	3
E_7-8	Erm(41)	13
E_7-8	OXA-450	31
E_7-8	OXA-724	290
E_7-8	LEN-19	22
E_7-8	OXA-491	2906
E_7-8	OXA-1276	85
E_7-8	OXA-1277	1
E_7-8	OXA-410	1
E_7-8	TEM-134	2
E_7-8	OXA-766	5
E_7-8	OXA-1236	15
E_7-8	OXA-451	28
E_7-8	OXA-725	293
E_7-8	OXA-767	3
E_7-8	TEM-176	1
E_7-8	TEM-135	22
E_7-8	PDC-600	2
E_7-8	OXA-1237	23
E_7-8	OXA-493	65
E_7-8	OXA-726	254
E_7-8	OXA-452	38
E_7-8	OXA-1278	61
E_7-8	OXA-1279	9
E_7-8	TEM-177	10
E_7-8	OXA-727	17
E_7-8	OXA-1238	67
E_7-8	OXA-453	37
E_7-8	OXA-494	161
E_7-8	LRA-17	146
E_7-8	OXA-413	1
E_7-8	OXA-728	31
E_7-8	TEM-178	114
E_7-8	IMP-60	30
E_7-8	OXA-1239	214
